-2.999999999999999889e-02,2.236595193837295683e-05
-2.899999999999999800e-02,4.054522330338794587e-05
-2.799999999999999711e-02,4.922055406834002951e-05
-2.699999999999999969e-02,5.131661772578700702e-05
-2.599999999999999881e-02,4.931494089302067719e-05
-2.499999999999999792e-02,4.520876759721905455e-05
-2.400000000000000050e-02,4.048859576218061902e-05
-2.299999999999999961e-02,3.615862348199178544e-05
-2.199999999999999872e-02,3.278217723806875700e-05
-2.099999999999999784e-02,3.055199518413429134e-05
-1.999999999999999695e-02,2.937901710208917208e-05
-1.899999999999999953e-02,2.899129230378197602e-05
-1.799999999999999864e-02,2.903316339473863486e-05
-1.699999999999999775e-02,2.915449969424514158e-05
-1.600000000000000033e-02,2.908079862451538183e-05
-1.499999999999999944e-02,2.865750948772470769e-05
-1.399999999999999856e-02,2.786565814258848786e-05
-1.299999999999999767e-02,2.681014479736114938e-05
-1.199999999999999678e-02,2.568615854733197201e-05
-1.099999999999999936e-02,2.473221830170427521e-05
-9.999999999999998473e-03,2.417981755122142369e-05
-8.999999999999997585e-03,2.420926032527251294e-05
-8.000000000000000167e-03,2.491916714175388423e-05
-6.999999999999999278e-03,2.631380566402388862e-05
-5.999999999999998390e-03,2.830859825028046500e-05
-4.999999999999997502e-03,3.075066855838438256e-05
-3.999999999999996614e-03,3.344877889730139532e-05
-2.999999999999999195e-03,3.620588839431720040e-05
-1.999999999999998307e-03,3.884791325514898362e-05
-9.999999999999974187e-04,4.124386036740309945e-05
0.000000000000000000e+00,4.331486042737211833e-05
1.000000000000000888e-03,4.503216206284121339e-05
2.000000000000001776e-03,4.640631274643886316e-05
3.000000000000002665e-03,4.747114765792053147e-05
4.000000000000003553e-03,4.826665743098180756e-05
5.000000000000004441e-03,4.882436102660436258e-05
6.000000000000005329e-03,4.915770298523967181e-05
6.999999999999999278e-03,4.925855954075264112e-05
8.000000000000000167e-03,4.909952630520095750e-05
9.000000000000001055e-03,4.864056424768426308e-05
1.000000000000000194e-02,4.783798299698464933e-05
1.100000000000000283e-02,4.665368761521288552e-05
1.200000000000000372e-02,4.506302207476366010e-05
1.300000000000000461e-02,4.306022889941396082e-05
1.399999999999999856e-02,4.066128977544130891e-05
1.499999999999999944e-02,3.790451588817113902e-05
1.600000000000000033e-02,3.484957969504946817e-05
1.700000000000000122e-02,3.157566035471879120e-05
1.800000000000000211e-02,2.817903041057973719e-05
1.900000000000000300e-02,2.476983321238712644e-05
2.000000000000000389e-02,2.146714773062645453e-05
2.100000000000000477e-02,1.839091568498542892e-05
2.200000000000000566e-02,1.564912292313958854e-05
2.299999999999999961e-02,1.331892478793062482e-05
2.400000000000000050e-02,1.142119570709995138e-05
2.500000000000000139e-02,9.889122208388387465e-06
2.600000000000000228e-02,8.532679333411497024e-06
2.700000000000000316e-02,7.001826967176916086e-06
2.800000000000000405e-02,4.751786125465067186e-06
2.900000000000000494e-02,1.013685480533675631e-06
2.999999999999999889e-02,-5.226762133733015795e-06
